Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Transaction_Time,Location,Fraudulent
T04047,U0680,65.19,POS,2025-06-18 14:00:00,Urban,0
T04048,U0058,11.14,Online,2025-06-18 15:00:00,Urban,0
T04049,U0796,23.2,Online,2025-06-18 16:00:00,Urban,0
T04050,U0026,34.83,Mobile,2025-06-18 17:00:00,Urban,0
T04051,U0881,64.63,Online,2025-06-18 18:00:00,Rural,0
T04052,U0447,6.01,POS,2025-06-18 19:00:00,Urban,0
T04053,U0066,26.07,Online,2025-06-18 20:00:00,Suburban,0
T04054,U0921,33.19,Online,2025-06-18 21:00:00,Urban,0
T04055,U0760,38.92,Online,2025-06-18 22:00:00,Rural,0
T04056,U0254,85.29,Online,2025-06-18 23:00:00,Urban,0
T04057,U0899,9.42,Online,2025-06-19 00:00:00,Urban,0
T04058,U0968,82.47,POS,2025-06-19 01:00:00,Urban,0
T04059,U0044,59.03,Online,2025-06-19 02:00:00,Suburban,0
T04060,U0097,40.58,Online,2025-06-19 03:00:00,Urban,0
T04061,U0554,60.12,Online,2025-06-19 04:00:00,Urban,0
T04062,U0227,26.55,Mobile,2025-06-19 05:00:00,Urban,0
T04063,U0774,7.45,Mobile,2025-06-19 06:00:00,Suburban,0
T04064,U0679,54.8,POS,2025-06-19 07:00:00,Urban,0
T04065,U0436,37.19,ATM,2025-06-19 08:00:00,Urban,0
T04066,U0791,51.0,Online,2025-06-19 09:00:00,Urban,0
T04067,U0601,20.62,Online,2025-06-19 10:00:00,Urban,0
T04068,U0379,118.69,POS,2025-06-19 11:00:00,Suburban,0
T04069,U0178,44.26,POS,2025-06-19 12:00:00,Urban,0
T04070,U0427,4.46,Online,2025-06-19 13:00:00,Urban,0
T04071,U0915,29.87,Online,2025-06-19 14:00:00,Suburban,0
T04072,U0709,70.6,Mobile,2025-06-19 15:00:00,Suburban,0
T04073,U0307,79.03,ATM,2025-06-19 16:00:00,Urban,0
T04074,U0779,34.12,Online,2025-06-19 17:00:00,Suburban,0
T04075,U0504,112.57,POS,2025-06-19 18:00:00,Urban,0
T04076,U0268,15.58,Online,2025-06-19 19:00:00,Urban,0
T04077,U0586,132.15,Online,2025-06-19 20:00:00,Rural,1
T04078,U0008,114.43,Online,2025-06-19 21:00:00,Rural,0
T04079,U0920,113.29,Online,2025-06-19 22:00:00,Urban,0
T04080,U0508,57.87,Online,2025-06-19 23:00:00,Urban,0
T04081,U0476,97.94,ATM,2025-06-20 00:00:00,Urban,0
T04082,U0297,4.65,Online,2025-06-20 01:00:00,Urban,0
T04083,U0164,100.12,POS,2025-06-20 02:00:00,Urban,0
T04084,U0485,19.33,Online,2025-06-20 03:00:00,Urban,0
T04085,U0597,9.82,Online,2025-06-20 04:00:00,Rural,0
T04086,U0072,13.68,ATM,2025-06-20 05:00:00,Suburban,0
T04087,U0567,27.06,POS,2025-06-20 06:00:00,Urban,0
T04088,U0905,14.46,Mobile,2025-06-20 07:00:00,Urban,0
T04089,U0559,19.32,Mobile,2025-06-20 08:00:00,Urban,0
T04090,U0911,7.25,Online,2025-06-20 09:00:00,Urban,0
T04091,U0944,17.56,Online,2025-06-20 10:00:00,Urban,0
T04092,U0238,42.46,ATM,2025-06-20 11:00:00,Suburban,0
T04093,U0104,29.16,Mobile,2025-06-20 12:00:00,Urban,0
T04094,U0210,21.29,POS,2025-06-20 13:00:00,Suburban,0
T04095,U0554,68.61,POS,2025-06-20 14:00:00,Suburban,0
T04096,U0828,111.99,POS,2025-06-20 15:00:00,Urban,0
T04097,U0468,70.69,Online,2025-06-20 16:00:00,Urban,0
T04098,U0454,20.17,POS,2025-06-20 17:00:00,Suburban,0
T04099,U0268,68.22,ATM,2025-06-20 18:00:00,Rural,0
T04100,U0386,8.24,POS,2025-06-20 19:00:00,Suburban,0
T04101,U0775,6.98,Online,2025-06-20 20:00:00,Urban,0
T04102,U0848,21.2,Online,2025-06-20 21:00:00,Urban,0
T04103,U0387,82.44,Online,2025-06-20 22:00:00,Urban,0
T04104,U0877,14.14,Online,2025-06-20 23:00:00,Rural,0
T04105,U0259,3.27,Mobile,2025-06-21 00:00:00,Suburban,0
T04106,U0283,7.06,Online,2025-06-21 01:00:00,Suburban,0
T04107,U0626,97.86,Online,2025-06-21 02:00:00,Urban,0
T04108,U0875,50.23,Online,2025-06-21 03:00:00,Suburban,0
T04109,U0040,14.6,POS,2025-06-21 04:00:00,Urban,0
T04110,U0486,40.52,POS,2025-06-21 05:00:00,Urban,0
T04111,U0929,37.49,Online,2025-06-21 06:00:00,Urban,0
T04112,U0220,53.27,Online,2025-06-21 07:00:00,Rural,0
T04113,U0129,13.28,Online,2025-06-21 08:00:00,Suburban,0
T04114,U0520,99.9,POS,2025-06-21 09:00:00,Urban,0
T04115,U0613,18.51,Online,2025-06-21 10:00:00,Suburban,0
T04116,U0928,59.23,Mobile,2025-06-21 11:00:00,Urban,0
T04117,U0892,0.81,Online,2025-06-21 12:00:00,Urban,0
T04118,U0688,23.31,Online,2025-06-21 13:00:00,Urban,0
T04119,U0619,21.67,POS,2025-06-21 14:00:00,Urban,0
T04120,U0613,39.21,Online,2025-06-21 15:00:00,Urban,0
T04121,U0260,3.78,POS,2025-06-21 16:00:00,Urban,0
T04122,U0990,78.06,Online,2025-06-21 17:00:00,Suburban,0
T04123,U0966,12.28,POS,2025-06-21 18:00:00,Urban,0
T04124,U0366,56.51,POS,2025-06-21 19:00:00,Suburban,0
T04125,U0758,81.28,Mobile,2025-06-21 20:00:00,Urban,0
T04126,U0787,41.26,Online,2025-06-21 21:00:00,Suburban,0
T04127,U0544,67.52,Online,2025-06-21 22:00:00,Suburban,0
T04128,U0649,54.21,Online,2025-06-21 23:00:00,Suburban,0
T04129,U0524,21.97,Mobile,2025-06-22 00:00:00,Urban,0
T04130,U0907,82.74,Mobile,2025-06-22 01:00:00,Suburban,0
T04131,U0814,17.46,Online,2025-06-22 02:00:00,Urban,0
T04132,U0887,42.34,Online,2025-06-22 03:00:00,Suburban,0
T04133,U0016,68.4,Online,2025-06-22 04:00:00,Urban,1
T04134,U0129,23.82,Online,2025-06-22 05:00:00,Urban,0
T04135,U0575,18.03,Online,2025-06-22 06:00:00,Urban,0
T04136,U0109,30.75,Online,2025-06-22 07:00:00,Suburban,0
T04137,U0887,85.18,POS,2025-06-22 08:00:00,Urban,0
T04138,U0533,132.91,Mobile,2025-06-22 09:00:00,Rural,0
T04139,U0670,39.38,Mobile,2025-06-22 10:00:00,Rural,0
T04140,U0269,54.16,Online,2025-06-22 11:00:00,Suburban,0
T04141,U0162,116.79,POS,2025-06-22 12:00:00,Urban,0
T04142,U0260,5.19,ATM,2025-06-22 13:00:00,Suburban,0
T04143,U0924,13.2,Online,2025-06-22 14:00:00,Urban,0
T04144,U0102,61.7,POS,2025-06-22 15:00:00,Urban,0
T04145,U0506,86.79,Online,2025-06-22 16:00:00,Rural,0
T04146,U0735,97.26,Online,2025-06-22 17:00:00,Rural,0
T04147,U0571,26.82,Online,2025-06-22 18:00:00,Rural,0
T04148,U0247,4.68,Online,2025-06-22 19:00:00,Urban,0
T04149,U0640,28.79,POS,2025-06-22 20:00:00,Urban,0
T04150,U0795,13.12,Online,2025-06-22 21:00:00,Urban,0
T04151,U0837,17.21,Online,2025-06-22 22:00:00,Urban,0
T04152,U0537,73.98,Online,2025-06-22 23:00:00,Urban,0
T04153,U0131,3.93,ATM,2025-06-23 00:00:00,Urban,0
T04154,U0353,87.89,Online,2025-06-23 01:00:00,Suburban,0
T04155,U0196,27.9,POS,2025-06-23 02:00:00,Suburban,0
T04156,U0793,45.32,POS,2025-06-23 03:00:00,Suburban,0
T04157,U0916,4.7,Online,2025-06-23 04:00:00,Suburban,0
T04158,U0930,20.58,Online,2025-06-23 05:00:00,Urban,0
T04159,U0666,4.7,POS,2025-06-23 06:00:00,Urban,0
T04160,U0382,162.91,Online,2025-06-23 07:00:00,Suburban,0
T04161,U0645,82.32,Online,2025-06-23 08:00:00,Urban,0
T04162,U0227,30.78,POS,2025-06-23 09:00:00,Urban,0
T04163,U0701,12.65,Online,2025-06-23 10:00:00,Urban,1
T04164,U0476,135.49,Online,2025-06-23 11:00:00,Urban,0
T04165,U0477,21.13,Online,2025-06-23 12:00:00,Suburban,0
T04166,U0265,8.78,Online,2025-06-23 13:00:00,Suburban,0
T04167,U0372,41.41,POS,2025-06-23 14:00:00,Rural,0
T04168,U0486,143.92,POS,2025-06-23 15:00:00,Urban,0
T04169,U0434,0.19,POS,2025-06-23 16:00:00,Urban,0
T04170,U0646,13.6,POS,2025-06-23 17:00:00,Suburban,0
T04171,U0211,139.39,Online,2025-06-23 18:00:00,Urban,0
T04172,U0572,9.38,Online,2025-06-23 19:00:00,Urban,0
T04173,U0940,6.01,Online,2025-06-23 20:00:00,Rural,0
T04174,U0377,42.22,Online,2025-06-23 21:00:00,Suburban,0
T04175,U0395,98.97,Mobile,2025-06-23 22:00:00,Rural,0
T04176,U0450,32.42,ATM,2025-06-23 23:00:00,Urban,0
T04177,U0943,1303.7,Online,2025-06-24 00:00:00,Urban,1
T04178,U0364,56.84,Online,2025-06-24 01:00:00,Suburban,0
T04179,U0876,3.85,Online,2025-06-24 02:00:00,Urban,0
T04180,U0457,246.91,Online,2025-06-24 03:00:00,Suburban,0
T04181,U0725,26.2,Online,2025-06-24 04:00:00,Urban,0
T04182,U0728,16.94,POS,2025-06-24 05:00:00,Suburban,0
T04183,U0226,40.81,ATM,2025-06-24 06:00:00,Suburban,0
T04184,U0982,18.14,POS,2025-06-24 07:00:00,Urban,0
T04185,U0131,4.52,Online,2025-06-24 08:00:00,Urban,0
T04186,U0588,0.07,Online,2025-06-24 09:00:00,Suburban,0
T04187,U0476,29.85,POS,2025-06-24 10:00:00,Suburban,0
T04188,U0798,90.66,ATM,2025-06-24 11:00:00,Urban,0
T04189,U0986,42.47,ATM,2025-06-24 12:00:00,Suburban,0
T04190,U0277,357.0,Mobile,2025-06-24 13:00:00,Urban,0
T04191,U0156,16.9,POS,2025-06-24 14:00:00,Urban,0
T04192,U0760,16.46,POS,2025-06-24 15:00:00,Urban,0
T04193,U0218,8.7,Online,2025-06-24 16:00:00,Rural,0
T04194,U0190,8.96,POS,2025-06-24 17:00:00,Urban,0
T04195,U0417,16.79,Online,2025-06-24 18:00:00,Urban,0
T04196,U0981,78.71,Online,2025-06-24 19:00:00,Suburban,0
T04197,U0675,118.09,POS,2025-06-24 20:00:00,Urban,0
T04198,U0692,923.1,Online,2025-06-24 21:00:00,Urban,1
T04199,U0546,13.22,Online,2025-06-24 22:00:00,Urban,0
T04200,U0041,106.56,Online,2025-06-24 23:00:00,Suburban,0
T04201,U0307,19.89,Online,2025-06-25 00:00:00,Urban,0
T04202,U0943,5.99,Online,2025-06-25 01:00:00,Suburban,0
T04203,U0338,510.09999999999997,Online,2025-06-25 02:00:00,Suburban,1
T04204,U0314,50.54,Online,2025-06-25 03:00:00,Suburban,0
T04205,U0075,9.0,Online,2025-06-25 04:00:00,Suburban,0
T04206,U0953,28.09,Mobile,2025-06-25 05:00:00,Urban,0
T04207,U0279,16.93,Online,2025-06-25 06:00:00,Urban,0
T04208,U0176,333.7,Online,2025-06-25 07:00:00,Suburban,1
T04209,U0896,30.2,POS,2025-06-25 08:00:00,Rural,0
T04210,U0662,226.78,ATM,2025-06-25 09:00:00,Urban,0
T04211,U0273,2.82,POS,2025-06-25 10:00:00,Urban,0
T04212,U0837,21.93,Online,2025-06-25 11:00:00,Urban,0
T04213,U0620,32.88,POS,2025-06-25 12:00:00,Urban,0
T04214,U0651,174.85,Online,2025-06-25 13:00:00,Urban,1
T04215,U0862,18.99,POS,2025-06-25 14:00:00,Urban,0
T04216,U0783,65.33,POS,2025-06-25 15:00:00,Urban,0
T04217,U0859,103.87,ATM,2025-06-25 16:00:00,Urban,0
T04218,U0931,139.61,ATM,2025-06-25 17:00:00,Urban,0
T04219,U0289,81.76,POS,2025-06-25 18:00:00,Suburban,0
T04220,U0724,95.05,Online,2025-06-25 19:00:00,Suburban,0
T04221,U0893,39.99,POS,2025-06-25 20:00:00,Rural,0
T04222,U0272,87.4,ATM,2025-06-25 21:00:00,Urban,0
T04223,U0930,18.08,Online,2025-06-25 22:00:00,Urban,0
T04224,U0066,25.41,Mobile,2025-06-25 23:00:00,Rural,0
T04225,U0483,19.06,Online,2025-06-26 00:00:00,Suburban,0
T04226,U0936,31.5,Online,2025-06-26 01:00:00,Urban,0
T04227,U0248,16.81,ATM,2025-06-26 02:00:00,Urban,0
T04228,U0156,163.0,Online,2025-06-26 03:00:00,Urban,0
T04229,U0047,18.76,Online,2025-06-26 04:00:00,Urban,0
T04230,U0935,5.16,Online,2025-06-26 05:00:00,Urban,0
T04231,U0454,37.41,Online,2025-06-26 06:00:00,Rural,0
T04232,U0201,2.94,Online,2025-06-26 07:00:00,Urban,0
T04233,U0660,5.86,Online,2025-06-26 08:00:00,Suburban,0
T04234,U0124,12.38,Online,2025-06-26 09:00:00,Suburban,0
T04235,U0001,31.21,Mobile,2025-06-26 10:00:00,Suburban,0
T04236,U0968,28.39,Mobile,2025-06-26 11:00:00,Suburban,0
T04237,U0759,80.39,Online,2025-06-26 12:00:00,Rural,0
T04238,U0855,67.25,POS,2025-06-26 13:00:00,Urban,0
T04239,U0640,27.78,Online,2025-06-26 14:00:00,Rural,0
T04240,U0191,20.3,Online,2025-06-26 15:00:00,Suburban,0
T04241,U0579,19.02,Online,2025-06-26 16:00:00,Urban,0
T04242,U0516,74.36,Mobile,2025-06-26 17:00:00,Suburban,0
T04243,U0442,2.67,Mobile,2025-06-26 18:00:00,Suburban,0
T04244,U0921,0.65,Online,2025-06-26 19:00:00,Rural,0
T04245,U0815,79.37,Online,2025-06-26 20:00:00,Urban,0
T04246,U0806,32.42,Online,2025-06-26 21:00:00,Urban,0
T04247,U0143,7.01,POS,2025-06-26 22:00:00,Urban,0
T04248,U0191,13.43,POS,2025-06-26 23:00:00,Urban,0
T04249,U0533,134.78,Online,2025-06-27 00:00:00,Urban,0
T04250,U0227,98.13,Online,2025-06-27 01:00:00,Urban,1
T04251,U0313,61.86,Online,2025-06-27 02:00:00,Suburban,0
T04252,U0629,32.91,Mobile,2025-06-27 03:00:00,Urban,0
T04253,U0949,36.73,POS,2025-06-27 04:00:00,Urban,0
T04254,U0302,184.94,Online,2025-06-27 05:00:00,Urban,0
T04255,U0654,168.73,POS,2025-06-27 06:00:00,Urban,0
T04256,U0996,12.12,ATM,2025-06-27 07:00:00,Urban,0
T04257,U0460,83.33,Online,2025-06-27 08:00:00,Urban,0
T04258,U0401,10.99,Online,2025-06-27 09:00:00,Urban,0
T04259,U0551,12.01,Mobile,2025-06-27 10:00:00,Urban,0
T04260,U0393,56.36,Online,2025-06-27 11:00:00,Urban,0
T04261,U0867,25.96,Online,2025-06-27 12:00:00,Urban,0
T04262,U0764,134.08,Online,2025-06-27 13:00:00,Urban,0
T04263,U0845,4.66,ATM,2025-06-27 14:00:00,Urban,0
T04264,U0207,35.82,POS,2025-06-27 15:00:00,Urban,0
T04265,U0210,626.85,Mobile,2025-06-27 16:00:00,Suburban,1
T04266,U0115,117.23,POS,2025-06-27 17:00:00,Suburban,0
T04267,U0737,8.51,Online,2025-06-27 18:00:00,Urban,0
T04268,U0646,22.84,POS,2025-06-27 19:00:00,Urban,0
T04269,U0251,48.26,POS,2025-06-27 20:00:00,Suburban,0
T04270,U0219,8.68,Online,2025-06-27 21:00:00,Urban,0
T04271,U0407,172.14,Online,2025-06-27 22:00:00,Suburban,0
T04272,U0443,123.11,Online,2025-06-27 23:00:00,Rural,0
T04273,U0603,9.13,POS,2025-06-28 00:00:00,Suburban,0
T04274,U0354,6.46,ATM,2025-06-28 01:00:00,Suburban,0
T04275,U0888,4.46,POS,2025-06-28 02:00:00,Suburban,0
T04276,U0558,120.09,Mobile,2025-06-28 03:00:00,Suburban,0
T04277,U0550,10.76,Online,2025-06-28 04:00:00,Suburban,0
T04278,U0142,26.92,Mobile,2025-06-28 05:00:00,Suburban,0
T04279,U0612,29.79,ATM,2025-06-28 06:00:00,Suburban,0
T04280,U0501,45.69,Online,2025-06-28 07:00:00,Urban,0
T04281,U0840,3.72,Mobile,2025-06-28 08:00:00,Urban,0
T04282,U0702,12.86,Online,2025-06-28 09:00:00,Suburban,0
T04283,U0547,134.04,ATM,2025-06-28 10:00:00,Urban,0
T04284,U0659,119.52,ATM,2025-06-28 11:00:00,Suburban,0
T04285,U0542,76.0,POS,2025-06-28 12:00:00,Rural,0
T04286,U0846,0.98,POS,2025-06-28 13:00:00,Suburban,0
T04287,U0507,19.8,Online,2025-06-28 14:00:00,Rural,0
T04288,U0596,49.44,POS,2025-06-28 15:00:00,Suburban,0
T04289,U0881,16.09,Online,2025-06-28 16:00:00,Urban,0
T04290,U0281,120.17,POS,2025-06-28 17:00:00,Suburban,0
T04291,U0424,50.24,POS,2025-06-28 18:00:00,Urban,0
T04292,U0856,3.73,Mobile,2025-06-28 19:00:00,Urban,0
T04293,U0270,119.85,Online,2025-06-28 20:00:00,Urban,0
T04294,U0154,158.23,ATM,2025-06-28 21:00:00,Urban,0
T04295,U0614,4.04,Mobile,2025-06-28 22:00:00,Urban,0
T04296,U0727,38.0,POS,2025-06-28 23:00:00,Urban,0
T04297,U0662,18.07,Online,2025-06-29 00:00:00,Suburban,1
T04298,U0944,24.95,Online,2025-06-29 01:00:00,Suburban,0
T04299,U0083,9.9,Online,2025-06-29 02:00:00,Urban,0
T04300,U0622,43.15,POS,2025-06-29 03:00:00,Urban,0
T04301,U0947,158.48,POS,2025-06-29 04:00:00,Suburban,0
T04302,U0899,34.97,Mobile,2025-06-29 05:00:00,Suburban,0
T04303,U0426,4.33,Online,2025-06-29 06:00:00,Rural,0
T04304,U0275,48.38,Online,2025-06-29 07:00:00,Urban,0
T04305,U0713,20.79,POS,2025-06-29 08:00:00,Suburban,0
T04306,U0284,96.87,ATM,2025-06-29 09:00:00,Urban,0
T04307,U0980,28.52,Mobile,2025-06-29 10:00:00,Suburban,0
T04308,U0173,10.71,ATM,2025-06-29 11:00:00,Urban,0
T04309,U0327,10.6,Online,2025-06-29 12:00:00,Urban,0
T04310,U0718,73.22,POS,2025-06-29 13:00:00,Urban,0
T04311,U0063,15.43,ATM,2025-06-29 14:00:00,Urban,0
T04312,U0073,72.89,Online,2025-06-29 15:00:00,Urban,0
T04313,U0763,11.53,Online,2025-06-29 16:00:00,Suburban,0
T04314,U0636,19.41,Online,2025-06-29 17:00:00,Suburban,0
T04315,U0375,31.32,Online,2025-06-29 18:00:00,Urban,0
T04316,U0633,143.41,POS,2025-06-29 19:00:00,Urban,0
T04317,U0508,134.22,Online,2025-06-29 20:00:00,Urban,0
T04318,U0787,11.59,Online,2025-06-29 21:00:00,Rural,0
T04319,U0943,22.18,Online,2025-06-29 22:00:00,Urban,0
T04320,U0398,8.09,POS,2025-06-29 23:00:00,Urban,0
T04321,U0120,35.67,Online,2025-06-30 00:00:00,Urban,0
T04322,U0934,30.86,POS,2025-06-30 01:00:00,Suburban,0
T04323,U0437,115.51,Online,2025-06-30 02:00:00,Urban,0
T04324,U0829,664.85,Online,2025-06-30 03:00:00,Urban,1
T04325,U0676,24.19,Online,2025-06-30 04:00:00,Suburban,0
T04326,U0936,33.84,Online,2025-06-30 05:00:00,Suburban,0
T04327,U0465,113.28,Online,2025-06-30 06:00:00,Suburban,0
T04328,U0286,82.18,Online,2025-06-30 07:00:00,Urban,0
T04329,U0265,0.18,ATM,2025-06-30 08:00:00,Urban,0
T04330,U0320,19.29,POS,2025-06-30 09:00:00,Rural,0
T04331,U0673,27.39,Online,2025-06-30 10:00:00,Suburban,0
T04332,U0376,13.05,Online,2025-06-30 11:00:00,Urban,0
T04333,U0820,11.13,Mobile,2025-06-30 12:00:00,Urban,0
T04334,U0089,1.93,POS,2025-06-30 13:00:00,Urban,0
T04335,U0654,51.55,Online,2025-06-30 14:00:00,Urban,0
T04336,U0203,15.23,POS,2025-06-30 15:00:00,Suburban,0
T04337,U0821,2.69,POS,2025-06-30 16:00:00,Rural,0
T04338,U0739,13.13,POS,2025-06-30 17:00:00,Urban,0
T04339,U0955,80.95,Online,2025-06-30 18:00:00,Urban,0
T04340,U0334,95.35,Online,2025-06-30 19:00:00,Suburban,0
T04341,U0222,32.99,Online,2025-06-30 20:00:00,Urban,0
T04342,U0041,26.9,Mobile,2025-06-30 21:00:00,Rural,0
T04343,U0708,190.5,POS,2025-06-30 22:00:00,Suburban,0
T04344,U0068,11.19,Online,2025-06-30 23:00:00,Rural,0
T04345,U0988,12.13,Mobile,2025-07-01 00:00:00,Urban,0
T04346,U0776,17.26,Mobile,2025-07-01 01:00:00,Urban,0
T04347,U0514,9.48,Mobile,2025-07-01 02:00:00,Urban,0
T04348,U0873,23.85,ATM,2025-07-01 03:00:00,Urban,0
T04349,U0637,120.86,Mobile,2025-07-01 04:00:00,Urban,0
T04350,U0622,47.77,Online,2025-07-01 05:00:00,Rural,0
T04351,U0598,26.55,ATM,2025-07-01 06:00:00,Suburban,0
T04352,U0937,136.22,ATM,2025-07-01 07:00:00,Suburban,0
T04353,U0632,2.48,Online,2025-07-01 08:00:00,Urban,0
T04354,U0127,11.8,Online,2025-07-01 09:00:00,Suburban,0
T04355,U0255,41.72,Mobile,2025-07-01 10:00:00,Suburban,0
T04356,U0695,47.8,Online,2025-07-01 11:00:00,Urban,0
T04357,U0016,2.02,ATM,2025-07-01 12:00:00,Rural,0
T04358,U0477,25.8,Online,2025-07-01 13:00:00,Urban,0
T04359,U0062,52.37,Online,2025-07-01 14:00:00,Urban,0
T04360,U0881,59.88,Online,2025-07-01 15:00:00,Urban,0
T04361,U0432,50.82,Online,2025-07-01 16:00:00,Suburban,0
T04362,U0670,19.32,POS,2025-07-01 17:00:00,Suburban,0
T04363,U0268,4.91,POS,2025-07-01 18:00:00,Urban,0
T04364,U0035,27.85,Online,2025-07-01 19:00:00,Urban,0
T04365,U0779,6.89,Online,2025-07-01 20:00:00,Urban,0
T04366,U0576,147.47,Online,2025-07-01 21:00:00,Urban,0
T04367,U0494,32.23,Online,2025-07-01 22:00:00,Urban,0
T04368,U0562,19.08,POS,2025-07-01 23:00:00,Urban,0
T04369,U0469,72.69,Online,2025-07-02 00:00:00,Urban,0
T04370,U0767,34.45,Online,2025-07-02 01:00:00,Suburban,0
T04371,U0661,18.56,Online,2025-07-02 02:00:00,Urban,0
T04372,U0325,83.56,Online,2025-07-02 03:00:00,Suburban,0
T04373,U0304,100.93,Online,2025-07-02 04:00:00,Urban,0
T04374,U0276,55.89,Online,2025-07-02 05:00:00,Urban,0
T04375,U0869,2.41,ATM,2025-07-02 06:00:00,Urban,0
T04376,U0963,41.77,Mobile,2025-07-02 07:00:00,Urban,0
T04377,U0684,72.05,ATM,2025-07-02 08:00:00,Urban,0
T04378,U0929,7.34,Online,2025-07-02 09:00:00,Suburban,0
T04379,U0201,12.98,Online,2025-07-02 10:00:00,Rural,0
T04380,U0445,107.06,POS,2025-07-02 11:00:00,Urban,0
T04381,U0905,1.02,POS,2025-07-02 12:00:00,Urban,0
T04382,U0324,69.86,Mobile,2025-07-02 13:00:00,Rural,0
T04383,U0035,32.1,Online,2025-07-02 14:00:00,Urban,0
T04384,U0977,29.6,Online,2025-07-02 15:00:00,Suburban,0
T04385,U0482,0.36,POS,2025-07-02 16:00:00,Rural,0
T04386,U0728,85.57,ATM,2025-07-02 17:00:00,Rural,0
T04387,U0480,22.3,ATM,2025-07-02 18:00:00,Urban,0
T04388,U0065,38.91,POS,2025-07-02 19:00:00,Urban,0
T04389,U0008,56.55,Mobile,2025-07-02 20:00:00,Urban,0
T04390,U0301,60.64,POS,2025-07-02 21:00:00,Suburban,0
T04391,U0343,156.16,Online,2025-07-02 22:00:00,Rural,1
T04392,U0431,37.89,Mobile,2025-07-02 23:00:00,Suburban,0
T04393,U0424,25.52,ATM,2025-07-03 00:00:00,Suburban,0
T04394,U0332,153.63,Online,2025-07-03 01:00:00,Suburban,0
T04395,U0438,51.38,Online,2025-07-03 02:00:00,Suburban,0
T04396,U0588,17.7,POS,2025-07-03 03:00:00,Suburban,0
T04397,U0174,6.76,Online,2025-07-03 04:00:00,Suburban,0
T04398,U0559,92.43,ATM,2025-07-03 05:00:00,Urban,0
T04399,U0527,22.49,Online,2025-07-03 06:00:00,Urban,0
T04400,U0873,54.01,Online,2025-07-03 07:00:00,Suburban,0
T04401,U0659,31.82,POS,2025-07-03 08:00:00,Urban,0
T04402,U0026,11.09,Online,2025-07-03 09:00:00,Urban,0
T04403,U0820,46.03,Online,2025-07-03 10:00:00,Suburban,0
T04404,U0605,3.13,Online,2025-07-03 11:00:00,Suburban,0
T04405,U0406,26.67,Online,2025-07-03 12:00:00,Rural,1
T04406,U0232,39.55,Online,2025-07-03 13:00:00,Urban,0
T04407,U0533,28.64,ATM,2025-07-03 14:00:00,Suburban,0
T04408,U0819,69.05,Online,2025-07-03 15:00:00,Urban,0
T04409,U0550,87.99,Mobile,2025-07-03 16:00:00,Rural,0
T04410,U0788,73.75,Online,2025-07-03 17:00:00,Urban,0
T04411,U0505,1.98,Online,2025-07-03 18:00:00,Suburban,0
T04412,U0669,10.79,Online,2025-07-03 19:00:00,Suburban,0
T04413,U0179,38.46,Online,2025-07-03 20:00:00,Urban,0
T04414,U0132,136.53,POS,2025-07-03 21:00:00,Rural,0
T04415,U0823,90.08,Online,2025-07-03 22:00:00,Suburban,0
T04416,U0455,92.43,Online,2025-07-03 23:00:00,Urban,0
T04417,U0348,18.06,POS,2025-07-04 00:00:00,Urban,0
T04418,U0540,28.06,Online,2025-07-04 01:00:00,Urban,0
T04419,U0772,31.81,Online,2025-07-04 02:00:00,Urban,0
T04420,U0406,8.56,POS,2025-07-04 03:00:00,Suburban,0
T04421,U0076,1.58,Mobile,2025-07-04 04:00:00,Rural,0
T04422,U0941,146.78,Online,2025-07-04 05:00:00,Urban,0
T04423,U0579,13.77,Online,2025-07-04 06:00:00,Urban,0
T04424,U0854,13.72,Mobile,2025-07-04 07:00:00,Urban,0
T04425,U0492,4.35,Online,2025-07-04 08:00:00,Urban,0
T04426,U0194,131.91,Mobile,2025-07-04 09:00:00,Urban,0
T04427,U0984,43.34,Online,2025-07-04 10:00:00,Urban,0
T04428,U0162,54.99,ATM,2025-07-04 11:00:00,Urban,0
T04429,U0347,121.28,Online,2025-07-04 12:00:00,Suburban,0
T04430,U0951,21.2,Mobile,2025-07-04 13:00:00,Suburban,0
T04431,U0361,48.58,Online,2025-07-04 14:00:00,Urban,0
T04432,U0769,1.98,POS,2025-07-04 15:00:00,Suburban,0
T04433,U0584,10.34,Online,2025-07-04 16:00:00,Suburban,0
T04434,U0087,88.97,Online,2025-07-04 17:00:00,Suburban,0
T04435,U0934,72.79,POS,2025-07-04 18:00:00,Urban,0
T04436,U0262,21.59,POS,2025-07-04 19:00:00,Suburban,0
T04437,U0214,23.65,Mobile,2025-07-04 20:00:00,Suburban,0
T04438,U0665,38.13,Online,2025-07-04 21:00:00,Urban,0
T04439,U0722,0.01,ATM,2025-07-04 22:00:00,Urban,0
T04440,U0913,13.8,Online,2025-07-04 23:00:00,Rural,0
T04441,U0573,11.67,Mobile,2025-07-05 00:00:00,Suburban,0
T04442,U0780,72.1,Online,2025-07-05 01:00:00,Rural,1
T04443,U0262,81.97,Online,2025-07-05 02:00:00,Suburban,0
T04444,U0730,16.4,ATM,2025-07-05 03:00:00,Suburban,0
T04445,U0283,10.63,ATM,2025-07-05 04:00:00,Urban,0
T04446,U0648,35.09,Online,2025-07-05 05:00:00,Urban,0
T04447,U0467,100.36,POS,2025-07-05 06:00:00,Rural,0
T04448,U0380,13.81,Online,2025-07-05 07:00:00,Urban,0
